ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,ukip,green,snp,pc,dup,sf,sdlp,uup,alliance,other
E14000853,E12000001,North Tyneside,Tyne and Wear,North East,England,Borough,08/05/15 04:59,Lab hold,Lab,Con,79300,46818,137,17194,8997,26191,2075,7618,1442,0,0,0,0,0,0,0,495
E14000854,E12000005,North Warwickshire,Warwickshire,West Midlands,England,County,08/05/15 03:06,Con hold,Con,Lab,70152,47377,137,2973,20042,17069,978,8256,894,0,0,0,0,0,0,0,138
E14000855,E12000006,North West Cambridgeshire,Cambridgeshire,East,England,County,08/05/15 05:19,Con hold,Con,UKIP,90318,61100,180,19795,32070,10927,3479,12275,2159,0,0,0,0,0,0,0,190
E14000856,E12000001,North West Durham,Durham,North East,England,County,08/05/15 03:09,Lab hold,Lab,Con,69816,42818,94,10056,10018,20074,3894,7265,1567,0,0,0,0,0,0,0,0
E14000857,E12000008,North West Hampshire,Hampshire,South East,England,County,08/05/15 05:02,Con hold,Con,UKIP,79223,55195,200,23943,32052,7342,5151,8109,2541,0,0,0,0,0,0,0,0
E14000858,E12000004,North West Leicestershire,Leicestershire,East Midlands,England,County,08/05/15 04:55,Con hold,Con,Lab,72193,51548,170,11373,25505,14132,2033,8704,1174,0,0,0,0,0,0,0,0
E14000859,E12000006,North West Norfolk,Norfolk,East,England,County,08/05/15 08:00,Con hold,Con,Lab,74402,47371,226,13948,24727,10779,1673,8412,1780,0,0,0,0,0,0,0,0
E14000860,E12000009,North Wiltshire,Wiltshire,South West,England,County,08/05/15 05:00,Con hold,Con,LD,67851,50556,111,21046,28938,4930,7892,5813,2350,0,0,0,0,0,0,0,633
E14000863,E12000006,Norwich North,Norfolk,East,England,Borough,08/05/15 07:55,Con hold,Con,Lab,64515,43592,173,4463,19052,14589,1894,5986,1939,0,0,0,0,0,0,0,132
E14000864,E12000006,Norwich South,Norfolk,East,England,Borough,08/05/15 05:17,Lab gain from LD,Lab,Con,74875,48463,177,7654,11379,19033,6607,4539,6749,0,0,0,0,0,0,0,156
E14000865,E12000004,Nottingham East,Nottinghamshire,East Midlands,England,Borough,08/05/15 06:42,Lab hold,Lab,Con,60464,35209,253,11894,7314,19208,1475,3501,3473,0,0,0,0,0,0,0,238
E14000866,E12000004,Nottingham North,Nottinghamshire,East Midlands,England,Borough,08/05/15 06:35,Lab hold,Lab,Con,65918,35343,22,11860,7423,19283,847,6542,1088,0,0,0,0,0,0,0,160
E14000867,E12000004,Nottingham South,Nottinghamshire,East Midlands,England,Borough,08/05/15 06:23,Lab hold,Lab,Con,68987,43465,234,6936,13761,20697,1532,4900,2345,0,0,0,0,0,0,0,230
E14000868,E12000005,Nuneaton,Warwickshire,West Midlands,England,County,08/05/15 01:51,Con hold,Con,Lab,68037,45749,75,4882,20827,15945,816,6582,1281,0,0,0,0,0,0,0,298
S14000050,S92000003,Ochil and South Perthshire,Scotland,Scotland,Scotland,County,08/05/15 02:30,SNP gain from Lab,SNP,Lab,77370,57871,75,10168,11987,16452,1481,1331,0,26620,0,0,0,0,0,0,0
W07000074,W92000004,Ogmore,Gwent and Mid Glamorgan,Wales,Wales,County,08/05/15 03:54,Lab hold,Lab,Con,55572,35250,72,13043,5620,18663,1072,5420,754,0,3556,0,0,0,0,0,165
E14000869,E12000007,Old Bexley and Sidcup,London,London,England,Borough,08/05/15 04:34,Con hold,Con,Lab,66035,46748,105,15803,24682,8879,1644,8528,1336,0,0,0,0,0,0,0,1679
E14000870,E12000002,Oldham East and Saddleworth,Greater Manchester,North West,England,County,08/05/15 05:37,Lab hold,Lab,Con,71475,44483,178,6002,11527,17529,5718,8557,1152,0,0,0,0,0,0,0,0
E14000871,E12000002,Oldham West and Royton,Greater Manchester,North West,England,Borough,08/05/15 04:53,Lab hold,Lab,UKIP,71652,43137,202,14738,8187,23630,1589,8892,839,0,0,0,0,0,0,0,0
S14000051,S92000003,Orkney and Shetland,Scotland,Scotland,Scotland,County,08/05/15 03:55,LD hold,LD,SNP,34552,22728,75,817,2025,1624,9407,1082,0,8590,0,0,0,0,0,0,0
E14000872,E12000007,Orpington,London,London,England,Borough,08/05/15 04:38,Con hold,Con,UKIP,68129,49032,94,19979,28152,7645,3330,8173,1732,0,0,0,0,0,0,0,0
E14000873,E12000008,Oxford East,Oxfordshire,South East,England,Borough,08/05/15 02:10,Lab hold,Lab,Con,78978,50689,165,15280,10076,25356,5453,3451,5890,0,0,0,0,0,0,0,463
E14000874,E12000008,Oxford West and Abingdon,Oxfordshire,South East,England,County,08/05/15 06:46,Con hold,Con,LD,76174,57247,153,9582,26153,7274,16571,3963,2497,0,0,0,0,0,0,0,789
S14000052,S92000003,Paisley and Renfrewshire North,Scotland,Scotland,Scotland,County,08/05/15 03:00,SNP gain from Lab,SNP,Lab,66206,50462,60,9076,6183,16525,1055,0,703,25601,0,0,0,0,0,0,395
S14000053,S92000003,Paisley and Renfrewshire South,Scotland,Scotland,Scotland,County,08/05/15 02:22,SNP gain from Lab,SNP,Lab,61281,46226,69,5684,3526,17864,1010,0,0,23548,0,0,0,0,0,0,278
E14000875,E12000002,Pendle,Lancashire,North West,England,Borough,08/05/15 04:54,Con hold,Con,Lab,64573,44448,198,5453,20978,15525,1487,5415,1043,0,0,0,0,0,0,0,0
E14000876,E12000003,Penistone and Stocksbridge,South Yorkshire,Yorkshire and The Humber,England,County,08/05/15 05:59,Lab hold,Lab,Con,70817,46854,206,6723,12968,19691,2957,10738,0,0,0,0,0,0,0,0,500
E14000877,E12000002,Penrith and The Border,Cumbria,North West,England,County,08/05/15 05:49,Con hold,Con,Lab,65209,43921,143,19894,26202,6308,3745,5353,2313,0,0,0,0,0,0,0,0
S14000054,S92000003,Perth and North Perthshire,Scotland,Scotland,Scotland,County,08/05/15 03:32,SNP hold,SNP,Con,72459,54200,64,9641,17738,4413,2059,1110,1146,27379,0,0,0,0,0,0,355
E14000878,E12000006,Peterborough,Cambridgeshire,East,England,Borough,08/05/15 02:49,Con hold,Con,Lab,72530,47075,177,1925,18684,16759,1774,7485,1218,0,0,0,0,0,0,0,1155
E14000879,E12000009,"Plymouth, Moor View",Devon,South West,England,Borough,08/05/15 05:32,Con gain from Lab,Con,Lab,68246,42606,85,1026,16020,14994,1265,9152,1023,0,0,0,0,0,0,0,152
E14000880,E12000009,"Plymouth, Sutton and Devonport",Devon,South West,England,Borough,08/05/15 07:31,Con hold,Con,Lab,73274,47963,157,523,18120,17597,2008,6731,3401,0,0,0,0,0,0,0,106
W07000075,W92000004,Pontypridd,Gwent and Mid Glamorgan,Wales,Wales,County,08/05/15 03:35,Lab hold,Lab,Con,58940,37882,101,8985,6569,15554,4904,5085,992,0,4348,0,0,0,0,0,430
E14000881,E12000009,Poole,Dorset,South West,England,Borough,08/05/15 06:52,Con hold,Con,UKIP,72557,47393,138,15789,23745,6102,5572,7956,2198,0,0,0,0,0,0,0,1820
E14000882,E12000007,Poplar and Limehouse,London,London,England,Borough,08/05/15 05:00,Lab hold,Lab,Con,82081,51044,202,16924,12962,29886,2149,3128,2463,0,0,0,0,0,0,0,456
E14000883,E12000008,Portsmouth North,Hampshire,South East,England,Borough,08/05/15 06:17,Con hold,Con,Lab,73105,45390,157,10537,21343,10806,2828,8660,1450,0,0,0,0,0,0,0,303
E14000884,E12000008,Portsmouth South,Hampshire,South East,England,Borough,08/05/15 06:11,Con gain from LD,Con,LD,71639,41903,185,5241,14585,8184,9344,5595,3145,0,0,0,0,0,0,0,1050
W07000065,W92000004,Preseli Pembrokeshire,Dyfed,Wales,Wales,County,08/05/15 04:39,Con hold,Con,Lab,57291,40556,64,4969,16383,11414,780,4257,1452,0,2518,0,0,0,0,0,3752
E14000885,E12000002,Preston,Lancashire,North West,England,Borough,08/05/15 04:48,Lab hold,Lab,Con,59981,33469,140,12067,6688,18755,1244,5139,1643,0,0,0,0,0,0,0,0
E14000886,E12000003,Pudsey,West Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 07:24,Con hold,Con,Lab,70533,50927,134,4501,23637,19136,1926,4689,1539,0,0,0,0,0,0,0,0
E14000887,E12000007,Putney,London,London,England,Borough,08/05/15 00:55,Con hold,Con,Lab,63923,42813,115,10180,23018,12838,2717,1989,2067,0,0,0,0,0,0,0,184
E14000888,E12000006,Rayleigh and Wickford,Essex,East,England,County,08/05/15 04:44,Con hold,Con,UKIP,77174,53220,136,17230,29088,6705,1622,11858,1529,0,0,0,0,0,0,0,2418
E14000889,E12000008,Reading East,Berkshire,South East,England,Borough,08/05/15 07:33,Con hold,Con,Lab,73232,50494,191,6520,23217,16697,3719,3647,3214,0,0,0,0,0,0,0,0
E14000890,E12000008,Reading West,Berkshire,South East,England,County,08/05/15 07:23,Con hold,Con,Lab,72567,48404,119,6650,23082,16432,2355,4826,1406,0,0,0,0,0,0,0,303
E14000891,E12000001,Redcar,Cleveland,North East,England,Borough,08/05/15 03:38,Lab gain from LD,Lab,LD,64826,40919,163,10388,6630,17946,7558,7516,880,0,0,0,0,0,0,0,389
E14000892,E12000005,Redditch,Hereford and Worcester,West Midlands,England,County,08/05/15 06:05,Con hold,Con,Lab,65531,44098,124,7054,20771,13717,1349,7133,960,0,0,0,0,0,0,0,168
E14000893,E12000008,Reigate,Surrey,South East,England,Borough,08/05/15 04:36,Con hold,Con,UKIP,73429,51349,165,22334,29151,6578,5369,6817,3434,0,0,0,0,0,0,0,0
W07000052,W92000004,Rhondda,Gwent and Mid Glamorgan,Wales,Wales,County,08/05/15 02:47,Lab hold,Lab,PC,51811,31538,58,7455,2116,15976,474,3998,453,0,8521,0,0,0,0,0,0
E14000894,E12000002,Ribble Valley,Lancashire,North West,England,County,08/05/15 05:27,Con hold,Con,Lab,77379,52243,168,13606,25404,11798,2756,8250,2193,0,0,0,0,0,0,0,1842
E14000896,E12000007,Richmond Park,London,London,England,Borough,08/05/15 04:07,Con hold,Con,LD,77303,59101,146,23015,34404,7296,11389,2464,3548,0,0,0,0,0,0,0,0
E14000895,E12000003,Richmond (Yorks),North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 07:39,Con hold,Con,UKIP,79062,53999,164,19550,27744,7124,3465,8194,2313,0,0,0,0,0,0,0,5159
E14000897,E12000002,Rochdale,Greater Manchester,North West,England,County,08/05/15 04:05,Lab hold,Lab,UKIP,77248,45430,240,12442,7742,20961,4667,8519,1382,0,0,0,0,0,0,0,2159
E14000898,E12000008,Rochester and Strood,Kent,South East,England,County,08/05/15 08:11,Con hold,Con,UKIP,77119,52516,164,7133,23142,10396,1251,16009,1516,0,0,0,0,0,0,0,202
E14000899,E12000006,Rochford and Southend East,Essex,East,England,County,08/05/15 03:23,Con hold,Con,Lab,71935,43608,164,9476,20241,10765,1459,8948,2195,0,0,0,0,0,0,0,0
E14000900,E12000007,Romford,London,London,England,Borough,08/05/15 05:20,Con hold,Con,UKIP,72594,49178,159,13859,25067,10268,1413,11208,1222,0,0,0,0,0,0,0,0
E14000901,E12000008,Romsey and Southampton North,Hampshire,South East,England,County,08/05/15 05:57,Con hold,Con,LD,66519,48398,141,17712,26285,5749,8573,5511,2280,0,0,0,0,0,0,0,0
E14000902,E12000002,Rossendale and Darwen,Lancashire,North West,England,Borough,08/05/15 04:37,Con hold,Con,Lab,73779,49024,140,5654,22847,17193,806,6862,1046,0,0,0,0,0,0,0,270
S14000055,S92000003,"Ross, Skye and Lochaber",Scotland,Scotland,Scotland,County,08/05/15 05:19,SNP gain from LD,SNP,LD,54169,41811,39,5124,2598,2043,14995,814,1051,20119,0,0,0,0,0,0,191
E14000904,E12000003,Rotherham,South Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 03:38,Lab hold,Lab,UKIP,63698,37823,153,8446,4656,19860,1093,11414,0,0,0,0,0,0,0,0,800
E14000903,E12000003,Rother Valley,South Yorkshire,Yorkshire and The Humber,England,County,08/05/15 05:03,Lab hold,Lab,UKIP,74275,47019,195,7297,10945,20501,1992,13204,0,0,0,0,0,0,0,0,377
E14000905,E12000005,Rugby,Warwickshire,West Midlands,England,County,08/05/15 06:14,Con hold,Con,Lab,71655,49006,93,10345,24040,13695,2776,6855,1415,0,0,0,0,0,0,0,225
E14000906,E12000007,"Ruislip, Northwood and Pinner",London,London,England,Borough,08/05/15 06:10,Con hold,Con,Lab,73216,51222,159,20224,30521,10297,2537,5598,1801,0,0,0,0,0,0,0,468
E14000907,E12000008,Runnymede and Weybridge,Surrey,South East,England,County,08/05/15 04:43,Con hold,Con,Lab,73771,50052,182,22134,29901,7767,3362,6951,2071,0,0,0,0,0,0,0,0
E14000908,E12000004,Rushcliffe,Nottinghamshire,East Midlands,England,County,08/05/15 06:52,Con hold,Con,Lab,73278,55164,289,13829,28354,14525,2783,5943,3559,0,0,0,0,0,0,0,0
S14000056,S92000003,Rutherglen and Hamilton West,Scotland,Scotland,Scotland,Borough,08/05/15 02:50,SNP gain from Lab Coop,SNP,Lab,82830,57615,54,9975,4350,20304,1045,1301,0,30279,0,0,0,0,0,0,336
E14000909,E12000004,Rutland and Melton,Leicestershire,East Midlands,England,County,08/05/15 06:15,Con hold,Con,UKIP,79693,54603,214,21705,30383,8383,4407,8678,2325,0,0,0,0,0,0,0,427
E14000910,E12000006,Saffron Walden,Essex,East,England,County,08/05/15 06:02,Con hold,Con,UKIP,80615,57563,219,24991,32926,6791,6079,7935,2174,0,0,0,0,0,0,0,1658
E14000911,E12000002,Salford and Eccles,Greater Manchester,North West,England,Borough,08/05/15 05:33,Lab hold,Lab,Con,74291,43261,201,12541,8823,21364,1614,7806,2251,0,0,0,0,0,0,0,1403
E14000912,E12000009,Salisbury,Wiltshire,South West,England,County,08/05/15 03:47,Con hold,Con,Lab,69582,50705,68,20421,28192,7771,5099,6152,2762,0,0,0,0,0,0,0,729
E14000913,E12000003,Scarborough and Whitby,North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 05:23,Con hold,Con,Lab,73511,47739,186,6200,20613,14413,2159,8162,2185,0,0,0,0,0,0,0,207
E14000914,E12000003,Scunthorpe,Humberside,Yorkshire and The Humber,England,County,08/05/15 04:50,Lab hold,Lab,Con,64025,36941,133,3134,12259,15393,770,6329,887,0,0,0,0,0,0,0,1303
E14000915,E12000001,Sedgefield,Durham,North East,England,County,08/05/15 03:47,Lab hold,Lab,Con,62844,38716,96,6843,11432,18275,1370,6426,1213,0,0,0,0,0,0,0,0
E14000916,E12000002,Sefton Central,Merseyside,North West,England,County,08/05/15 05:54,Lab hold,Lab,Con,67744,49021,200,11846,14513,26359,2086,4879,1184,0,0,0,0,0,0,0,0
E14000917,E12000003,Selby and Ainsty,North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 06:06,Con hold,Con,Lab,76082,52804,172,13557,27725,14168,1920,7389,1465,0,0,0,0,0,0,0,137
E14000918,E12000008,Sevenoaks,Kent,South East,England,County,08/05/15 04:58,Con hold,Con,UKIP,71958,50124,231,19561,28531,6448,3937,8970,2238,0,0,0,0,0,0,0,0
E14000921,E12000003,"Sheffield, Brightside and Hillsborough",South Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 05:29,Lab hold,Lab,UKIP,70874,40053,149,13807,4407,22663,1802,8856,1712,0,0,0,0,0,0,0,613
E14000919,E12000003,Sheffield Central,South Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 05:04,Lab hold,Lab,Green,72321,44173,199,17309,4917,24308,4278,3296,6999,0,0,0,0,0,0,0,375
E14000922,E12000003,"Sheffield, Hallam",South Yorkshire,Yorkshire and The Humber,England,County,08/05/15 04:52,LD hold,LD,Lab,72351,55481,121,2353,7544,19862,22215,3575,1772,0,0,0,0,0,0,0,513
E14000923,E12000003,"Sheffield, Heeley",South Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 05:16,Lab hold,Lab,UKIP,67950,42048,131,12954,6792,20269,4746,7315,2566,0,0,0,0,0,0,0,360
E14000920,E12000003,Sheffield South East,South Yorkshire,Yorkshire and The Humber,England,Borough,08/05/15 05:21,Lab hold,Lab,UKIP,70422,41685,108,12311,7242,21439,2226,9128,1117,0,0,0,0,0,0,0,533
E14000924,E12000004,Sherwood,Nottinghamshire,East Midlands,England,County,08/05/15 06:01,Con hold,Con,Lab,73349,50698,127,4647,22833,18186,1094,7399,1108,0,0,0,0,0,0,0,78
E14000925,E12000003,Shipley,West Yorkshire,Yorkshire and The Humber,England,County,08/05/15 07:10,Con hold,Con,Lab,70464,50542,120,9624,25269,15645,1949,4479,2657,0,0,0,0,0,0,0,543
E14000926,E12000005,Shrewsbury and Atcham,Shropshire,West Midlands,England,County,08/05/15 03:47,Con hold,Con,Lab,76400,54102,113,9565,24628,15063,4268,7813,2247,0,0,0,0,0,0,0,83
E14000927,E12000008,Sittingbourne and Sheppey,Kent,South East,England,County,08/05/15 07:35,Con hold,Con,UKIP,76018,49378,167,12168,24425,9673,1563,12257,1185,0,0,0,0,0,0,0,275
E14000928,E12000003,Skipton and Ripon,North Yorkshire,Yorkshire and The Humber,England,County,08/05/15 05:49,Con hold,Con,Lab,76645,54559,199,20761,30248,9487,4057,7651,3116,0,0,0,0,0,0,0,0
E14000929,E12000004,Sleaford and North Hykeham,Lincolnshire,East Midlands,England,County,08/05/15 05:24,Con hold,Con,Lab,87972,61944,225,24115,34805,10690,3500,9716,0,0,0,0,0,0,0,0,3233
E14000930,E12000008,Slough,Berkshire,South East,England,Borough,08/05/15 05:17,Lab hold,Lab,Con,86366,48275,260,7336,16085,23421,1275,6274,1220,0,0,0,0,0,0,0,0
E14000931,E12000005,Solihull,West Midlands,West Midlands,England,Borough,08/05/15 05:53,Con gain from LD,Con,LD,77956,54779,140,12902,26956,5693,14054,6361,1632,0,0,0,0,0,0,0,83
E14000932,E12000009,Somerton and Frome,Somerset,South West,England,County,08/05/15 05:37,Con gain from LD,Con,LD,83281,60309,168,20268,31960,4419,11692,6439,5434,0,0,0,0,0,0,0,365
E14000955,E12000008,"Southampton, Itchen",Hampshire,South East,England,Borough,08/05/15 04:58,Con gain from Lab,Con,Lab,72281,44710,115,2316,18656,16340,1595,6010,1876,0,0,0,0,0,0,0,233
E14000956,E12000008,"Southampton, Test",Hampshire,South East,England,Borough,08/05/15 05:01,Lab hold,Lab,Con,70270,43652,147,3810,14207,18017,2121,5566,2568,0,0,0,0,0,0,0,1173
N06000014,N92000002,South Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,08/05/15 02:05,UUP gain from DUP,UUP,DUP,67425,36523,211,949,415,0,0,0,0,0,0,10993,4699,2990,11942,3576,1908
E14000933,E12000006,South Basildon and East Thurrock,Essex,East,England,County,08/05/15 04:06,Con hold,Con,UKIP,71155,45593,106,7691,19788,11493,1356,12097,0,0,0,0,0,0,0,0,859
E14000934,E12000006,South Cambridgeshire,Cambridgeshire,East,England,County,08/05/15 05:02,Con hold,Con,Lab,84132,61540,259,20594,31454,10860,9368,6010,3848,0,0,0,0,0,0,0,0
E14000935,E12000004,South Derbyshire,Derbyshire,East Midlands,England,County,08/05/15 03:53,Con hold,Con,Lab,73923,50762,190,11471,25066,13595,1887,8998,1216,0,0,0,0,0,0,0,0
E14000936,E12000009,South Dorset,Dorset,South West,England,County,08/05/15 06:48,Con hold,Con,Lab,71534,48597,140,11994,23756,11762,2901,7304,2275,0,0,0,0,0,0,0,599
N06000015,N92000002,South Down,Northern Ireland,Northern Ireland,Northern Ireland,County,08/05/15 04:44,SDLP hold,SDLP,SF,75220,42697,303,5891,318,0,0,3044,0,0,0,3486,12186,18077,3964,1622,0
E14000937,E12000006,South East Cambridgeshire,Cambridgeshire,East,England,County,08/05/15 06:33,Con hold,Con,LD,84570,59506,203,16837,28845,9013,12008,6593,3047,0,0,0,0,0,0,0,0
E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,08/05/15 06:42,Con hold,Con,LD,71071,50498,78,16995,25516,4692,8521,7698,2718,0,0,0,0,0,0,0,1353
E14000957,E12000006,Southend West,Essex,East,England,Borough,08/05/15 03:12,Con hold,Con,Lab,66876,44509,145,14021,22175,8154,4129,7803,2083,0,0,0,0,0,0,0,165
E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,08/05/15 04:40,Con hold,Con,UKIP,76460,49207,160,18567,29303,6122,1466,10736,1580,0,0,0,0,0,0,0,0
E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,08/05/15 07:17,Con hold,Con,Lab,76851,53926,300,16824,28700,11876,3987,9363,0,0,0,0,0,0,0,0,0
E14000941,E12000006,South Norfolk,Norfolk,East,England,County,08/05/15 04:34,Con hold,Con,Lab,80721,57123,221,20493,30995,10502,4689,7847,3090,0,0,0,0,0,0,0,0
E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,08/05/15 07:07,Con hold,Con,Lab,85781,60862,187,26416,36607,10191,3613,8204,2247,0,0,0,0,0,0,0,0
E14000958,E12000002,Southport,Merseyside,North West,England,Borough,08/05/15 04:41,LD hold,LD,Con,67326,44101,171,1322,12330,8468,13652,7429,1230,0,0,0,0,0,0,0,992
E14000943,E12000002,South Ribble,Lancashire,North West,England,County,08/05/15 06:02,Con hold,Con,Lab,76489,52370,162,5945,24313,18368,2312,7377,0,0,0,0,0,0,0,0,0
E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,08/05/15 02:34,Lab hold,Lab,UKIP,62730,36265,81,10614,6021,18589,639,7975,1614,0,0,0,0,0,0,0,1427
E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,08/05/15 06:35,Con hold,Con,Lab,72771,49598,153,20371,29478,9107,1448,8267,1298,0,0,0,0,0,0,0,0
E14000946,E12000006,South Suffolk,Suffolk,East,England,County,08/05/15 07:18,Con hold,Con,Lab,73836,51907,179,17545,27546,10001,4044,7897,2253,0,0,0,0,0,0,0,166
E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,08/05/15 02:41,Con hold,Con,Lab,73926,49263,147,5785,22777,16992,1817,5920,1757,0,0,0,0,0,0,0,0
E14000948,E12000008,South Thanet,Kent,South East,England,County,08/05/15 10:45,Con hold,Con,UKIP,70970,49401,163,2812,18838,11740,932,16026,1076,0,0,0,0,0,0,0,789
E14000949,E12000006,South West Bedfordshire,Bedfordshire,East,England,County,08/05/15 08:32,Con hold,Con,Lab,79285,51304,244,17813,28212,10399,2646,7941,2106,0,0,0,0,0,0,0,0
E14000950,E12000009,South West Devon,Devon,South West,England,County,08/05/15 07:53,Con hold,Con,Lab,71035,50372,122,20109,28500,8391,3767,7306,2408,0,0,0,0,0,0,0,0
E14000951,E12000006,South West Hertfordshire,Hertfordshire,East,England,County,08/05/15 04:38,Con hold,Con,Lab,79668,57267,174,23263,32608,9345,5872,6603,2583,0,0,0,0,0,0,0,256
E14000952,E12000006,South West Norfolk,Norfolk,East,England,County,08/05/15 08:08,Con hold,Con,UKIP,76970,50110,192,13861,25515,8649,2217,11654,2075,0,0,0,0,0,0,0,0
E14000953,E12000008,South West Surrey,Surrey,South East,England,County,08/05/15 06:46,Con hold,Con,UKIP,77548,57119,247,28556,34199,5415,3586,5643,3105,0,0,0,0,0,0,0,5171
E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,08/05/15 03:48,Con hold,Con,UKIP,73018,51643,108,18168,27198,6948,5482,9030,2985,0,0,0,0,0,0,0,0
E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,08/05/15 07:25,Con hold,Con,UKIP,71592,49079,191,14152,24386,9114,3163,10234,1724,0,0,0,0,0,0,0,458
E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,08/05/15 07:03,Con hold,Con,Lab,68705,48767,173,9177,23606,14429,1348,6293,1390,0,0,0,0,0,0,0,1701
E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,08/05/15 06:25,Con hold,Con,Lab,63104,42587,126,10174,21770,11596,1759,6236,1226,0,0,0,0,0,0,0,0
E14000960,E12000006,St Albans,Hertfordshire,East,England,County,08/05/15 05:30,Con hold,Con,Lab,75825,54433,156,12732,25392,12660,10076,4271,2034,0,0,0,0,0,0,0,0
E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,08/05/15 08:46,Lab hold,Lab,Con,71357,41034,201,6686,11761,18447,1256,7720,1850,0,0,0,0,0,0,0,0
E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,08/05/15 07:11,Con gain from LD,Con,LD,76607,50361,95,8173,20250,5150,12077,8503,2318,0,0,0,0,0,0,0,2063
E14000968,E12000006,Stevenage,Hertfordshire,East,England,County,08/05/15 04:38,Con hold,Con,Lab,70597,47799,127,4955,21291,16336,1582,6864,1369,0,0,0,0,0,0,0,357
E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,08/05/15 04:42,Lab hold,Lab,Con,75262,46256,192,17291,9087,26378,2046,6983,1762,0,0,0,0,0,0,0,0
E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,08/05/15 03:50,Lab hold,Lab,Con,77720,48397,171,21243,7707,28950,2737,6766,2237,0,0,0,0,0,0,0,0
S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,08/05/15 03:17,SNP gain from Lab,SNP,Lab,67236,52135,83,10480,12051,13303,1392,0,1606,23783,0,0,0,0,0,0,0
E14000964,E12000009,St Ives,Cornwall,South West,England,County,08/05/15 15:26,Con gain from LD,Con,LD,65570,48312,78,2469,18491,4510,16022,5720,3051,0,0,0,0,0,0,0,518
E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,08/05/15 05:52,Lab hold,Lab,Con,63931,39649,135,10061,9710,19771,3034,5206,1753,0,0,0,0,0,0,0,175
E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,08/05/15 03:42,Lab hold,Lab,Con,66126,39571,212,8367,11069,19436,884,7581,0,0,0,0,0,0,0,0,601
E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,08/05/15 04:32,Con hold,Con,Lab,75111,51797,147,5046,24221,19175,1366,5480,952,0,0,0,0,0,0,0,603
E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,08/05/15 06:06,Lab hold,Lab,UKIP,60634,31084,150,5179,7008,12220,1296,7041,1123,0,0,0,0,0,0,0,2396
E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,08/05/15 08:45,Lab hold,Lab,Con,71438,38654,168,4836,10593,15429,1137,9542,1091,0,0,0,0,0,0,0,862
E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,08/05/15 09:00,Lab hold,Lab,Con,68091,39107,159,2539,12780,15319,1309,8298,1029,0,0,0,0,0,0,0,372
E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,08/05/15 07:55,Con hold,Con,Lab,67339,47031,138,16250,25733,9483,2473,7620,1191,0,0,0,0,0,0,0,531
E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,08/05/15 05:09,Con hold,Con,Lab,69077,46029,103,6694,21195,14501,1538,7774,1021,0,0,0,0,0,0,0,0
N06000016,N92000002,Strangford,Northern Ireland,Northern Ireland,Northern Ireland,County,08/05/15 02:03,DUP hold,DUP,UUP,64289,33924,180,10185,2167,0,0,2237,0,0,0,15053,876,2335,4868,4687,1701
E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,08/05/15 05:13,Con hold,Con,UKIP,71304,51459,157,22876,29674,6677,6182,6798,2128,0,0,0,0,0,0,0,0
E14000978,E12000007,Streatham,London,London,England,Borough,08/05/15 03:15,Lab hold,Lab,Con,79137,49933,155,13934,12540,26474,4491,1602,4421,0,0,0,0,0,0,0,405
